sentence1,sentence2,label
"需要取消了重新发送吗？","这边显示的是成功了的，是给您发送重置密码的邮件的。",0
"天天酷跑怎么样才能抽到好东西","天天酷跑中怎么样能抽到好东西？",1
"我的提问怎么删除","如何删除提问",1
"喝醉后怎么解酒？","喝醉了，怎么解酒",1
"手机支付宝怎么修改密码？","手机支付宝密码怎么改啊",1
"她长得漂亮吗？","女的长得漂亮吗？",1
"北京有美女吗？","北京有美女是吗",1
"日语的不开心怎么写","开心日语怎么说",0
"怎么清除天天酷跑缓存","天天酷跑坐骑大全",0
"诺和是什么？哪里的品牌？","菠萝是长在地上，还是早在树上？",0
"蓝色的羽绒服和什么颜色的毛衣好看。","浅蓝色羽绒服的搭配什么颜色好看",0
"魔域有什么礼包？各有什么用？","魔域都有什么礼包？怎么领？",0
"喜的近义词","挑吃捡穿的近义词",0
"什么面膜好用又便宜","有什么面膜便宜又好用？",1
"求一个少女服装品牌的名字","求一个服装商场的名字",0
"最近流行的发型叫什么","最近流行什么发型。图片",1
"淘宝店铺介绍怎么写？","淘宝店铺介绍怎么写",1
"什么品牌的手表好","什么品牌的手表好？",1
"打工吧魔王大人","打工吧！魔王大人",1
"这个已经充值成功了","这笔已经充值成功了的",1
"哪个银行理财产品好","理财产品哪个银行好？",1
"薄弱的反义词是什么","薄弱反义词是什么",1
"大家都是女人何苦为难女人呢","女人何苦为难女人",1
"从国外寄东西到国内需要付几次税收？","从国外寄东西到国内",0
"外伤吃什么好得快","受外伤用什么药好得快！",0
"我的百度贴吧密码忘了怎么办","百度贴吧密码忘了怎么办",1
"我是江西考生，跪求武汉科技大学的报考代码。","武汉科技大学城市学院到底好不好？求真实信息！",0
"运动会作文怎么写","初一英语作文怎么写",0
"有那些足球明星","他是那个足球明星",0
"哪里可以免费发布广告","在哪里可以发布免费广告",1
"时空猎人怎么看版本","时空猎人怎么看是什么版本的。",1
"圆脸用什么发型较好","留长发好还是短发好",0
"广州哪里有凉果批发啊？","广州哪里有凉果批发啊",1
"求做一张小说封面～","求做小说封面一张",1
"劝君更进一杯酒下一句是什么？","劝君更进一杯酒下一句是什么",1
"宝宝毛线鞋怎么织","怎么用毛线织宝宝鞋",1
"用什么软件能修改天天酷跑里的钻石的","有什么软件能修改天天酷跑的钻石",1
"西安石油大学电子工程学院是几本","电子工程学院是几本",0
"照样子写词语","照样子写词语：",1
"这是什么兔子？","这是什么兔子",1
"求小说，关于妹控的","求关于杰娜的小说",0
"世界上最聪明的狗是什么品种","世界上最聪明的狗是什么品种？",1
"现在最赚钱的职业","现在哪个职业最赚钱",1
"怎么校准客户端时间","如何校准手机时间",0
"微信账号怎么修改？","微信帐号可以删除吗？",0
"中国哪个广场是最大的","中国场最大的广场是哪个广",1
"济南肾病医院怎么样？好吗？","济南肾病医院怎么样？",1
"笑傲江湖会有第二部吗","新笑傲江湖会有第二部吗？",1
"一见钟情是什么感觉？","最近老恶心是什么原因",0
"怎样才能取得别人的信任","怎样取得别人的信任啊！",1
"提供一些好的国外新闻网站？谢谢","介绍一些比较好的国外三维网站",0
"放大镜成什么像","放大镜是什么镜",0
"九下的数学作业本答案","九下数学作业本答案全部",1
"植物大战僵尸最新版本是什么？","植物大战僵尸最新版本什么时候出啊",1
"怎么可以把背上的痘痘去掉呀？","怎么去掉背上的痘痘？",1
"您修改手机的时候，是手机号码被占用了吗","请问您是需要修改您的账户的手机号码还是您的银行卡的预留手机号码的？",0
"身份证号码后八位辛苦提供一下，为您核实一下身份信息。","需要账户本人提供身份证号码后八位来访，核实信息修改账户手机哦，辛苦您了。",0
"他适合演金庸里的什么人物？","李易峰在快乐大本营穿的是什么鞋",0
"什么面膜最好？","什么面膜最好用？",1
"直接说答案就好","直接给我说答案",1
"一什么骆驼","骆驼什么",0
"很抱歉，花呗不支持信用卡还款的。","很抱歉，花呗是不支持信用卡还款的。",0
"怎么查通话记录","如何查通话记录",1
"这个是不会的，请您放心，您输入的长度不符合。请输入8位。","您好，您输入的长度不符合。请输入后8位呢。",1
"这个出自哪部动漫？","这个出自哪部动漫？。",1
"联系上下文解释词语","文联系上下文，解释词语。",1
"小龙女杨过大家怎么看","杨过小龙女怎么死的",0
"时空猎人的龙影什么要","时空猎人里的龙灵怎么觉醒？",0
"理科女生学化工好吗学中药有前途吗","学化工专业的学生，以后从事什么职业比较有前途",0
"问一个网页游戏","寻一个网页游戏",1
"这俩个人谁好看？","这俩个人谁好看",1
"圆脸适合什么发型呢？","圆脸适合扎什么发型",1
"一般的智能手机怎么刷机","智能手机怎么刷机啊",1
"苹果手机怎么转换耳机模式了却转换不了免提","苹果手机耳机模式退不出来怎么解决",0
"为什么正月里面不能理发？","正月为什么不能剪头？",1
"认真的近义词是什么","认真的近义词是什么呢？",1
"淘宝网可以买火车票吗","淘宝网能买火车票吗",1
"这张图片上的人叫什么","求这张图片中的娃是什么娃",0
"我这个配置能玩热血无赖么","这配置能玩热血无赖吗",1
"入洞房是干什么的","洞房里在干什么",1
"可以查到开房信息吗？","身份证号码和名字要去哪里改",0
"十二生肖什么动物是长命百岁","十二生肖中长命百岁的是什么动物",1
"我身体协调性差，如何练会前滚翻？","怎样把身体协调性和柔韧性，还有爆发力。",0
"北京驾校哪个好","在北京那个驾校好",1
"大电瓶车可以上牌照吗","电瓶车要上牌照吗？",0
"月经期间怎么减肥？","月经期间该如何减肥",1
"天弘基金公司热线电话：400-710-9999，按9转余额宝专席","众安在线财产保险热线400-999-9595（服务时间：7*24小时）",0
"有什么书值得一看","什么书值得一看",1
"手机交电费怎么交","手机怎么交电费",1
"冬天宝宝穿什么睡觉","宝宝冬天睡觉穿什么",1
"百世汇通果然垃圾","百世汇通官方网站",0
"如何挽回失去的爱情","怎么挽回失去的爱情",1
"怎样教育孩子学习","英语要怎样才能学习好，",0
"说一说什么是三角形和四边形,圆有什么特点","说一说圆和三角形，四边形有什么区别。",0
"初一数学计算题","如何教我读初一上册英语单词",0
"帮忙翻译一下。火星文","帮忙翻译一下火星文…",1
"人一般怀孕几个月才生呢","一般怀孕几个月脚开始肿",0
"我想加盟一家快递公司","想加盟一家快递公司",1
"求此动漫的名字","求此动漫名字。",1
"头发染什么颜色好看","头发染什么颜色好看。",1
"您先耐心等待下银行入账情况，辛苦您了。","感谢您的耐心等待，麻烦您提供下银行卡卡号后4位核实下，辛苦您了。",0
"马伊琍文章会离婚吗？","文章和马伊琍离婚了吗",1
"金华火腿怎么吃？","金华火腿怎么吃",1
"用户收到的红包是现金，领取成功后直接打入用户支付宝账户余额。","您打开支付宝钱包打开转账页面，选择转账到支付宝账户，输入您的手机号码",0
"什么是对象？","处对象处的是什么？",0
"女孩子喜欢什么样的男人","女孩喜欢什么样的男人",1
"怎么把视频的广告去掉","怎么去掉视频中的广告",1
"三头六臂是什么生肖","欲钱买三头六臂是什么生肖",1
"缺衣少食的反义词是什么？","缺衣少食的反义词是什么",1
"新浪微博互粉吧","新浪微博互粉",1
"青少年跑步膝盖痛是怎么回事","妈妈跑步后膝盖骨头痛是怎么回事",0
"老公过生日做什么菜好吗","男朋友生日做什么菜好",0
"撒拉嘿呦，是什么意思","撒拉是什么意思？",1
"推荐几个好的淘宝店铺吧","推荐几个淘宝店铺吧",1
"是否是话费充值的呢","您的是充值话费是吗",1
"怎样进入别人的邮箱","怎样进入别人邮箱",1
"求电影《蓝宇》高清完整版","求高清完整版电影",1
"这叫什么计量单位","什么事计量单位",1
"买家电哪个网站便宜又好?交流下经验哦","什么网站买大家电实惠?想网上买台电视",1
"初二生物题，明天会考，急急急","生物会考复习提纲？（初二的，人教版）急用！",0
"知趣竞猜，这是什么？品牌","知趣竞猜品牌什么人",0
"寡妇愁是什么意思？出自何处？","寡妇相什么意思,什么才是寡妇相",0
"有什么好看的电视剧推荐么？","有什么好看的新电影推荐啊？",0
"求以下这些赫海文","求经典赫海文",0
"怎么下载英雄联盟","英雄联盟控怎么下载",1
"一棵大树可以用来做什么？","一棵棵大树像什么",0
"这个演员叫什么名字","求这只猫的表情包名字。",0
"我提的问题答案在哪里","提的问题在哪里看答案？",1
"谁能告诉我这什么意思呢","谁能告诉我这是什么意思",1
"安徽哪里好玩","安徽哪里好玩的",1
"安捷播放器从那里下载","街舞教学视频哪儿能看",0
"抓耳挠腮的是什么生肖","抓耳挠腮的生肖是什么",1
"凤凰传奇是夫妻吗","凤凰传奇他们是夫妻吗？",1
"所有直角都相等(逆命题)","直角都相等的逆命题",0
"淘宝上交易成功后怎么退货","淘宝网交易成功后怎么退款",0
"发奋图强的意思是什么","发奋图强什么意思？",1
"鲸的资料和图片","这个图片的资料",0
"玉米糁怎么吃","玉米烙怎么做",0
"在不在可爱美女","有性感美女在不",0
"您身边有电脑吗，要麻烦您下载余额宝最近30天的明细查询","如果是余额宝对账的话是需要您在电脑端下载下来近30天的账单进行查询的",1
"这部电影怎样，有谁知道","有谁知道这部电影的名字吗？",0
"为什么我的支付宝不能充话费了。","支付宝充值了怎么还不到账？！",0
"郭敬明《小时代》","郭敬明小时代",1
"羽毛球拍什么牌子好","羽毛球拍什么牌子的？",1
"厨房净水器什么牌子好？","什么牌子厨房净水器好",1
"在什么中成长","什么伴我成长？",0
"怎样下载九酷音乐","九酷音乐如何下载",1
"山东蓝翔技校怎么样？","山东蓝翔技校怎样？",1
"为什么兔子会飞？","兔子为什么会飞",1
"湖南有什么好玩的地方不","湖南有什么好玩的地方",1
"怎样删除给别人空间的留言","怎样删除自己在别人空间的留言",1
"世界末日在什么时候","什么时候会世界末日？",1
"如何运动减肥","怎样不运动就能减肥",0
"我的世界领地","求一个我的世界的懒人包",0
"什么的眷恋","六一儿童节跳什么舞？",0
"中文版《道德情操论》完整版的PDF？","亚当斯密的《道德情操论》都有哪几种译本",0
"我的苹果手机没有声音","苹果手机没有声音",1
"这是什么动漫","这是那个动漫的",1
"这是什么植物？有图","这是什么植物…啊",1
"烟台二中怎么样","烟台二中怎么样？",1
"求佳门サエコ的漫画","求佳门サエコ所有的漫画",1
"求猎人同人","爱与欲望之学园漫画",0
"新版还珠格格怎么样","新版还珠格格怎么样？",1
"各路神仙帮帮忙","各路神仙帮帮忙！",1
"有牙龈上火该怎么办好","牙龈上火该怎么办还有泡",1
"送老领导什么礼物好？","送男领导什么礼物好？",0
"苹果手机的通讯录删除了，怎么恢复","苹果手机通讯录删除了怎么样恢复",1
"麻烦您提供您的姓名、，辛苦您了，","麻烦您提供您的姓名），辛苦您了，",1
"美誉的意思是什么","赞美誉是什么意思？",1
"射手男怎么追水瓶女？","射手女怎么追水瓶男",0
"口袋妖怪攻略","口袋妖怪白攻略",0
"什么品牌的烘干机最好？","宝宝烘干机什么牌子好",0
"我把手机自带的软件删除了，怎么恢复","手机自带软件删除了，怎么恢复？",1
"史上最坑爹的游戏第10关怎么过","史上最坑爹的游戏第20关怎么过",0
"最近机票怎么这么贵","为什么最近的机票这么贵",1
